site,site_dir,somsc_summary,biomass_summary,n2o_summary,somsc_result,biomass_result,n2o_result,n2o_summary_plot_count,n2o_year_summary_plot_count,biomass_livec_plot_count,biomass_livec_pngs,somsc_spinup_png,somsc_spinup_png_exists,somsc_exp_png,somsc_exp_png_exists,somsc_scatter_png,somsc_scatter_png_exists,biomass_scatter_png,biomass_scatter_png_exists,n2o_scatter_png,n2o_scatter_png_exists
Kanchikerimath_2001,assets/Kanchikerimath_2001,assets/Kanchikerimath_2001/somsc_check/somsc_check_summary.txt,assets/Kanchikerimath_2001/biomass_check/biomass_check_summary.txt,assets/Kanchikerimath_2001/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_T10_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_T1_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_T2_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_T3_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_T8_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_base_output_livec_plot.png;assets/Kanchikerimath_2001/biomass_check/livec_out/Kanchikerimath_2001_eq_output_livec_plot.png,assets/Kanchikerimath_2001/somsc_check/somsc_timeseries_spinup.png,True,assets/Kanchikerimath_2001/somsc_check/somsc_timeseries_exp.png,True,assets/Kanchikerimath_2001/somsc_check/observed_vs_modeled_somsc.png,True,assets/Kanchikerimath_2001/biomass_check/observed_vs_modeled_biomass.png,True,assets/Kanchikerimath_2001/n2o_check/observed_vs_modeled_n2o.png,True
Karunakaran_2013,assets/Karunakaran_2013,assets/Karunakaran_2013/somsc_check/somsc_check_summary.txt,assets/Karunakaran_2013/biomass_check/biomass_check_summary.txt,assets/Karunakaran_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-49.96%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-B_ZT-B_No_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-B_ZT-B_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-B_ZT-B_W_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-B_ZT-B_W_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-F_ ZT-F_No_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-F_ ZT-F_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-F_ ZT-F_W_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_CT-F_ ZT-F_W_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-B_CT-B_No_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-B_CT-B_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-B_CT-B_W_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-B_CT-B_W_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-F_ CT-F_No_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-F_ CT-F_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-F_ CT-F_W_S_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_ZT-F_ CT-F_W_r_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_base_output_livec_plot.png;assets/Karunakaran_2013/biomass_check/livec_out/Karunakaran_2013_eq_output_livec_plot.png,assets/Karunakaran_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Karunakaran_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Karunakaran_2013/somsc_check/observed_vs_modeled_somsc.png,True,assets/Karunakaran_2013/biomass_check/observed_vs_modeled_biomass.png,True,assets/Karunakaran_2013/n2o_check/observed_vs_modeled_n2o.png,True
Khan_2021,assets/Khan_2021,assets/Khan_2021/somsc_check/somsc_check_summary.txt,assets/Khan_2021/biomass_check/biomass_check_summary.txt,assets/Khan_2021/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-5.21%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,,0,0,10,assets/Khan_2021/biomass_check/livec_out/Khan_2021_MTsi_F1_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_MTsi_F2_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_MTsi_F3_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_MTsi_F4_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_ZTsas_F1_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_ZTsas_F2_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_ZTsas_F3_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_ZTsas_F4_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_base_output_livec_plot.png;assets/Khan_2021/biomass_check/livec_out/Khan_2021_eq_output_livec_plot.png,assets/Khan_2021/somsc_check/somsc_timeseries_spinup.png,True,assets/Khan_2021/somsc_check/somsc_timeseries_exp.png,True,assets/Khan_2021/somsc_check/observed_vs_modeled_somsc.png,False,assets/Khan_2021/biomass_check/observed_vs_modeled_biomass.png,True,assets/Khan_2021/n2o_check/observed_vs_modeled_n2o.png,False
Khokhar_2022,assets/Khokhar_2022,assets/Khokhar_2022/somsc_check/somsc_check_summary.txt,assets/Khokhar_2022/biomass_check/biomass_check_summary.txt,assets/Khokhar_2022/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-88.17%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_CT_N1_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_CT_N2_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_CT_N3_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_RT1_N1_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_RT1_N2_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_RT1_N3_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_base_output_livec_plot.png;assets/Khokhar_2022/biomass_check/livec_out/Khokhar_2022_eq_output_livec_plot.png,assets/Khokhar_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Khokhar_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Khokhar_2022/somsc_check/observed_vs_modeled_somsc.png,True,assets/Khokhar_2022/biomass_check/observed_vs_modeled_biomass.png,False,assets/Khokhar_2022/n2o_check/observed_vs_modeled_n2o.png,True
Kumar_2016,assets/Kumar_2016,assets/Kumar_2016/somsc_check/somsc_check_summary.txt,assets/Kumar_2016/biomass_check/biomass_check_summary.txt,assets/Kumar_2016/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-2.82%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_100NP_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_100NP_FYM_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_100NP_FYM_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_100NP_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_125NP_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_125NP_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_CONTROL_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CA_CONTROL_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_100NP_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_100NP_FYM_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_100NP_FYM_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_100NP_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_125NP_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_125NP_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_CONTROL_CR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_TRT_CT_CONTROL_NOCR_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_base_output_livec_plot.png;assets/Kumar_2016/biomass_check/livec_out/Kumar_2016_eq_output_livec_plot.png,assets/Kumar_2016/somsc_check/somsc_timeseries_spinup.png,True,assets/Kumar_2016/somsc_check/somsc_timeseries_exp.png,True,assets/Kumar_2016/somsc_check/observed_vs_modeled_somsc.png,True,assets/Kumar_2016/biomass_check/observed_vs_modeled_biomass.png,True,assets/Kumar_2016/n2o_check/observed_vs_modeled_n2o.png,True
Kumar_2017,assets/Kumar_2017,assets/Kumar_2017/somsc_check/somsc_check_summary.txt,assets/Kumar_2017/biomass_check/biomass_check_summary.txt,assets/Kumar_2017/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-100.00%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_ABSOLUTE_CONTROL_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_CASTOR_CAKE_500KG_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_FYM_10T_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_FYM_5T_NEEM_CAKE_500KG_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_FYM_5T_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_NEEM_CAKE_500KG_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_VERMICOMPOST_2_5T_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_TRT_VERMICOMPOST_5T_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_base_output_livec_plot.png;assets/Kumar_2017/biomass_check/livec_out/Kumar_2017_eq_output_livec_plot.png,assets/Kumar_2017/somsc_check/somsc_timeseries_spinup.png,True,assets/Kumar_2017/somsc_check/somsc_timeseries_exp.png,True,assets/Kumar_2017/somsc_check/observed_vs_modeled_somsc.png,False,assets/Kumar_2017/biomass_check/observed_vs_modeled_biomass.png,True,assets/Kumar_2017/n2o_check/observed_vs_modeled_n2o.png,True
Kumar_2022,assets/Kumar_2022,assets/Kumar_2022/somsc_check/somsc_check_summary.txt,assets/Kumar_2022/biomass_check/biomass_check_summary.txt,assets/Kumar_2022/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-86.68%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,9,0,11,assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_CT-MC_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_CT-MM_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_CT-MW_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_PRB-MC_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_PRB-MM_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_PRB-MW_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_ZT-MC_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_ZT-MM_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_ZT-MW_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_base_output_livec_plot.png;assets/Kumar_2022/biomass_check/livec_out/Kumar_2022_eq_output_livec_plot.png,assets/Kumar_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Kumar_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Kumar_2022/somsc_check/observed_vs_modeled_somsc.png,False,assets/Kumar_2022/biomass_check/observed_vs_modeled_biomass.png,True,assets/Kumar_2022/n2o_check/observed_vs_modeled_n2o.png,True
Kundu_2013,assets/Kundu_2013,assets/Kundu_2013/somsc_check/somsc_check_summary.txt,assets/Kundu_2013/biomass_check/biomass_check_summary.txt,assets/Kundu_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-84.56%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-B_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-K_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-N_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-P_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-S_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_-Zn_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_Control_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CS_NPKSZnB_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-B_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-K_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-N_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-P_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-S_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_-Zn_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_Control_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_CV_NPKSZnB_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_base_output_livec_plot.png;assets/Kundu_2013/biomass_check/livec_out/Kundu_2013_eq_output_livec_plot.png,assets/Kundu_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Kundu_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Kundu_2013/somsc_check/observed_vs_modeled_somsc.png,False,assets/Kundu_2013/biomass_check/observed_vs_modeled_biomass.png,True,assets/Kundu_2013/n2o_check/observed_vs_modeled_n2o.png,True
Laskhman_2024,assets/Laskhman_2024,assets/Laskhman_2024/somsc_check/somsc_check_summary.txt,assets/Laskhman_2024/biomass_check/biomass_check_summary.txt,assets/Laskhman_2024/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-97.42%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,4,0,6,assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_T1_output_livec_plot.png;assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_T2_output_livec_plot.png;assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_T3_output_livec_plot.png;assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_T4_output_livec_plot.png;assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_base_output_livec_plot.png;assets/Laskhman_2024/biomass_check/livec_out/Laskhman_2024_eq_output_livec_plot.png,assets/Laskhman_2024/somsc_check/somsc_timeseries_spinup.png,True,assets/Laskhman_2024/somsc_check/somsc_timeseries_exp.png,True,assets/Laskhman_2024/somsc_check/observed_vs_modeled_somsc.png,False,assets/Laskhman_2024/biomass_check/observed_vs_modeled_biomass.png,False,assets/Laskhman_2024/n2o_check/observed_vs_modeled_n2o.png,True
Lenka_2016,assets/Lenka_2016,assets/Lenka_2016/somsc_check/somsc_check_summary.txt,assets/Lenka_2016/biomass_check/biomass_check_summary.txt,assets/Lenka_2016/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-35.64%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,3,0,5,assets/Lenka_2016/biomass_check/livec_out/Lenka_2016_INM_output_livec_plot.png;assets/Lenka_2016/biomass_check/livec_out/Lenka_2016_NPK_output_livec_plot.png;assets/Lenka_2016/biomass_check/livec_out/Lenka_2016_ONM_output_livec_plot.png;assets/Lenka_2016/biomass_check/livec_out/Lenka_2016_base_output_livec_plot.png;assets/Lenka_2016/biomass_check/livec_out/Lenka_2016_eq_output_livec_plot.png,assets/Lenka_2016/somsc_check/somsc_timeseries_spinup.png,True,assets/Lenka_2016/somsc_check/somsc_timeseries_exp.png,True,assets/Lenka_2016/somsc_check/observed_vs_modeled_somsc.png,True,assets/Lenka_2016/biomass_check/observed_vs_modeled_biomass.png,False,assets/Lenka_2016/n2o_check/observed_vs_modeled_n2o.png,True
Lenka_2022,assets/Lenka_2022,assets/Lenka_2022/somsc_check/somsc_check_summary.txt,assets/Lenka_2022/biomass_check/biomass_check_summary.txt,assets/Lenka_2022/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-70.03%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,6,0,8,assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_NT-T1_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_NT-T2_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_NT-T3_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_RT-T1_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_RT-T2_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_RT-T3_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_base_output_livec_plot.png;assets/Lenka_2022/biomass_check/livec_out/Lenka_2022_eq_output_livec_plot.png,assets/Lenka_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Lenka_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Lenka_2022/somsc_check/observed_vs_modeled_somsc.png,True,assets/Lenka_2022/biomass_check/observed_vs_modeled_biomass.png,True,assets/Lenka_2022/n2o_check/observed_vs_modeled_n2o.png,True
Locke_2012,assets/Locke_2012,assets/Locke_2012/somsc_check/somsc_check_summary.txt,assets/Locke_2012/biomass_check/biomass_check_summary.txt,assets/Locke_2012/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-10.73%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Locke_2012/biomass_check/livec_out/Locke_2012_MT_Clover_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_MT_None_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_MT_Rye_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_NT_Clover_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_NT_None_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_NT_Rye_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_base_output_livec_plot.png;assets/Locke_2012/biomass_check/livec_out/Locke_2012_eq_output_livec_plot.png,assets/Locke_2012/somsc_check/somsc_timeseries_spinup.png,True,assets/Locke_2012/somsc_check/somsc_timeseries_exp.png,True,assets/Locke_2012/somsc_check/observed_vs_modeled_somsc.png,True,assets/Locke_2012/biomass_check/observed_vs_modeled_biomass.png,True,assets/Locke_2012/n2o_check/observed_vs_modeled_n2o.png,True
